Date,Open,High,Low,Close,Adj Close,Volume
2001-02-28,28700.000000,30300.000000,28300.000000,29150.000000,27507.853516,689600
2001-03-01,29150.000000,29150.000000,29150.000000,29150.000000,27507.853516,0
2001-03-02,28500.000000,29000.000000,25800.000000,25800.000000,24346.572266,605800
2001-03-05,24950.000000,28850.000000,23750.000000,28850.000000,27224.755859,1387700
2001-03-06,28850.000000,29750.000000,26200.000000,27050.000000,25526.154297,1438000
2001-03-07,28000.000000,28400.000000,26500.000000,26850.000000,25337.421875,583500
2001-03-08,28000.000000,30050.000000,27500.000000,30050.000000,28357.150391,1630300
2001-03-09,30000.000000,31200.000000,28400.000000,28650.000000,27036.019531,2491500
2001-03-12,27300.000000,27500.000000,25700.000000,25950.000000,24488.121094,767100
2001-03-13,24100.000000,26850.000000,23500.000000,25050.000000,23638.824219,1657500
2001-03-14,25050.000000,25050.000000,25050.000000,25050.000000,23638.824219,0
2001-03-15,24600.000000,28100.000000,24600.000000,27000.000000,25478.968750,1149100
2001-03-16,27300.000000,27300.000000,25600.000000,26150.000000,24676.853516,524800
2001-03-19,25300.000000,26750.000000,25300.000000,26000.000000,24535.308594,478200
2001-03-20,27000.000000,27900.000000,26100.000000,26700.000000,25195.873047,1011700
2001-03-21,26050.000000,26600.000000,25600.000000,26550.000000,25054.322266,573700
2001-03-22,26700.000000,26800.000000,25500.000000,25700.000000,24252.207031,332500
2001-03-23,26500.000000,26500.000000,25300.000000,25450.000000,24016.291016,288600
2001-03-26,25600.000000,26500.000000,25600.000000,26500.000000,25007.140625,282400
2001-03-27,26100.000000,26450.000000,25300.000000,25300.000000,23874.736328,217700
2001-03-28,25650.000000,26250.000000,24400.000000,24400.000000,23025.441406,296300
2001-03-29,24000.000000,24800.000000,23300.000000,23600.000000,22270.507813,220400
2001-03-30,23450.000000,24300.000000,22100.000000,23100.000000,21798.675781,350600
2001-04-02,23900.000000,25850.000000,23300.000000,25150.000000,23733.191406,1985900
2001-04-03,24300.000000,24600.000000,23000.000000,23250.000000,21940.224609,702000
2001-04-04,22650.000000,23200.000000,21700.000000,22050.000000,20807.828125,452400
2001-04-05,22050.000000,22050.000000,22050.000000,22050.000000,20807.828125,0
2001-04-06,24650.000000,24650.000000,23300.000000,23500.000000,22176.142578,748100
2001-04-09,22700.000000,23200.000000,21850.000000,22150.000000,20902.191406,461500
2001-04-10,23000.000000,23100.000000,21900.000000,22200.000000,20949.376953,366500
2001-04-11,23400.000000,23600.000000,22600.000000,23050.000000,21751.492188,576100
2001-04-12,23750.000000,24400.000000,22950.000000,23300.000000,21987.410156,829100
2001-04-13,23850.000000,24150.000000,22850.000000,23100.000000,21798.675781,343700
2001-04-16,23300.000000,23850.000000,22900.000000,22950.000000,21657.126953,318200
2001-04-17,23000.000000,23400.000000,22800.000000,23250.000000,21940.224609,257900
2001-04-18,24050.000000,26000.000000,24050.000000,26000.000000,24535.308594,1024700
2001-04-19,29100.000000,29100.000000,29100.000000,29100.000000,27460.669922,488800
2001-04-20,30000.000000,32000.000000,29300.000000,30500.000000,28781.802734,2380600
2001-04-23,30900.000000,34150.000000,30200.000000,34150.000000,32226.185547,1593600
2001-04-24,34200.000000,38000.000000,33900.000000,37950.000000,35812.117188,3815600
2001-04-25,37800.000000,38700.000000,34700.000000,36050.000000,34019.144531,2035900
2001-04-26,37800.000000,38700.000000,34700.000000,36050.000000,34019.144531,2035900
2001-04-27,34050.000000,34750.000000,32400.000000,33300.000000,31424.064453,1041100
2001-04-30,34200.000000,37250.000000,34200.000000,37250.000000,35151.542969,891900
2001-05-01,37250.000000,37250.000000,37250.000000,37250.000000,35151.542969,0
2001-05-02,41700.000000,41700.000000,40650.000000,41700.000000,39350.855469,1703200
2001-05-03,41300.000000,41700.000000,39150.000000,40650.000000,38360.003906,2058900
2001-05-04,39500.000000,45500.000000,39200.000000,45500.000000,42936.781250,2615300
2001-05-07,48500.000000,50900.000000,47250.000000,50900.000000,48032.582031,2518200
2001-05-08,49500.000000,51700.000000,46600.000000,48000.000000,45295.945313,2505400
2001-05-09,47300.000000,52200.000000,46500.000000,46800.000000,44163.546875,2771700
2001-05-10,47500.000000,48500.000000,45600.000000,48100.000000,45390.320313,1468000
2001-05-11,47000.000000,48200.000000,46400.000000,46800.000000,44163.546875,1026500
2001-05-14,46000.000000,49400.000000,45750.000000,46800.000000,44163.546875,1716800
2001-05-15,47000.000000,48700.000000,46250.000000,47000.000000,44352.285156,1447300
2001-05-16,47000.000000,47800.000000,43550.000000,43600.000000,41143.824219,984500
2001-05-17,47000.000000,47650.000000,45800.000000,47200.000000,44541.015625,1328800
2001-05-18,45600.000000,46600.000000,44150.000000,44650.000000,42134.675781,726700
2001-05-21,45100.000000,47700.000000,45050.000000,45350.000000,42795.234375,929800
2001-05-22,47500.000000,48000.000000,45550.000000,45950.000000,43361.437500,973700
2001-05-23,45200.000000,46750.000000,44100.000000,44350.000000,41851.570313,782200
2001-05-24,43500.000000,44000.000000,42250.000000,43200.000000,40766.359375,589200
2001-05-25,44000.000000,45800.000000,43700.000000,44700.000000,42181.847656,916300
2001-05-28,43650.000000,44050.000000,43200.000000,43600.000000,41143.824219,282800
2001-05-29,43000.000000,44950.000000,42800.000000,44900.000000,42370.585938,507000
2001-05-30,43400.000000,44200.000000,43100.000000,43400.000000,40955.085938,322000
2001-05-31,42000.000000,42350.000000,41200.000000,41700.000000,39350.855469,392400
2001-06-01,41850.000000,42200.000000,39700.000000,39950.000000,37699.441406,447100
2001-06-04,39250.000000,40150.000000,38500.000000,38850.000000,36661.406250,401400
2001-06-05,39100.000000,41350.000000,38600.000000,38800.000000,36614.222656,736800
2001-06-06,38800.000000,38800.000000,38800.000000,38800.000000,36614.222656,0
2001-06-07,38500.000000,39400.000000,37400.000000,39000.000000,36802.957031,380200
2001-06-08,40300.000000,43300.000000,39500.000000,41700.000000,39350.855469,1042200
